"10175";"УВД СТУПИНСКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"502-027"
"10176";"УВД ЧЕХОВСКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"502-029"
"10177";"РЕЗЕРВ ГУВД МОСКОВСКОЙ ОБЛ.";"502-045"
"10178";"РЕУТОВСКИЙ ОВД БАЛАШИХИНСКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"502-052"
"10179";"ОВД ПРОТВИНСКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"502-053"
"10180";"РЕЗЕРВ ГУВД МОСКОВСКОЙ ОБЛ.";"502-057"
"10181";"ПАСПОРТНЫЙ СТОЛ №1 УВД БАЛАШИХИНСКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"503-001"
"10182";"ПАСПОРТНЫЙ СТОЛ №2 УВД БАЛАШИХИНСКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"503-002"
"10183";"ПАСПОРТНЫЙ СТОЛ №3 УВД БАЛАШИХИНСКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"503-003"
"10184";"САЛТЫКОВСКИЙ ОМ УВД БАЛАШИХИНСКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"503-004"
"10185";"ПАСПОРТНЫЙ СТОЛ №1 УВД ЛЕНИНСКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"503-006"
"10186";"КОММУНАРСКИЙ ОМ УВД ЛЕНИНСКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"503-007"
"10187";"МОСКОВСКИЙ ОМ УВД ЛЕНИНСКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"503-008"
"10188";"БЕЛООЗЕРСКИЙ ОМ УВД ВОСКРЕСЕНСКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"503-009"
"10189";"ВИНОГРАДОВСКИЙ ОМ УВД ВОСКРЕСЕНСКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"503-010"
"10190";"МОСКВОРЕЦКИЙ ОМ УВД ВОСКРЕСЕНСКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"503-011"
"10191";"ЦЕНТРАЛЬНОЕ ГОМ ВОСКРЕСЕНСКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"503-012"
"10192";"РОГАЧЕВСКИЙ ПОМ ДМИТРОВСКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"503-014"
"10193";"ИКШАНСКИЙ ОМ УВД ДМИТРОВСКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"503-015"
"10194";"ЯХРОМСКИЙ ОМ УВД ДМИТРОВСКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"503-016"
"10195";"ГОМ УВД ДОМОДЕДОВСКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"503-018"
"10196";"ПАСПОРТНЫЙ СТОЛ №1 ОВД Г. ДУБНЫ МОСКОВСКОЙ ОБЛ.";"503-019"
"10197";"ПАСПОРТНЫЙ СТОЛ №2 ОВД Г. ДУБНЫ МОСКОВСКОЙ ОБЛ.";"503-020"
"10198";"СНЕГИРЕВСКИЙ ОМ УВД ИСТРИНСКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"503-025"
"10199";"НОВОПЕТРОВСКИЙ ПОМ УВД ИСТРИНСКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"503-026"
"10200";"КАШИРСКИЙ ГОМ МОСКОВСКОЙ ОБЛ.";"503-027"
"10201";"ОЖЕРЕЛЬЕВСКИЙ ОМ ОВД КАШИРСКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"503-028"
"10202";"КОСТИНСКИЙ ОМ УВД Г. КОРОЛЁВ МОСКОВСКОЙ ОБЛ.";"503-031"
"10203";"ЦЕНТРАЛЬНОЕ ОМ УВД Г. КОРОЛЁВ МОСКОВСКОЙ ОБЛ.";"503-032"
"10204";"ЦЕНТРАЛЬНОЕ ОМ УВД КОЛОМЕНСКОГО Р-НА И Г. КОЛОМНЫ МОСКОВСКОЙ ОБЛ.";"503-034"
"10205";"СЕРГИЕВСКИЙ ОМ УВД КОЛОМЕНСКОГО Р-НА И Г. КОЛОМНЫ МОСКОВСКОЙ ОБЛ.";"503-035"
"10206";"ЩУРОВСКИЙ ОМ УВД КОЛОМЕНСКОГО Р-НА И Г. КОЛОМНЫ МОСКОВСКОЙ ОБЛ.";"503-036"
"10207";"КОЛЫЧЁВСКИЙ ОМ УВД КОЛОМЕНСКОГО Р-НА И Г. КОЛОМНЫ МОСКОВСКОЙ ОБЛ.";"503-037"
"10208";"ПАСПОРТНЫЙ СТОЛ N 1 УВД КРАСНОГОРСКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"503-039"
"10209";"НАХАБИНСКИЙ ОМ УВД КРАСНОГОРСКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"503-040"
"10210";"НАХАБИНСКИЙ ГОМ КРАСНОГОРСКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"503-041"
"10211";"БЕЛООМУТСКИЙ ОМ ОВД ЛУХОВИЦКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"503-042"
"10212";"1 ГОМ УВД ЛЮБЕРЕЦКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"503-043"
"10213";"2 ГОМ УВД ЛЮБЕРЕЦКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"503-044"
"10214";"УХТОМСКИЙ ГОМ УВД ЛЮБЕРЕЦКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"503-045"
"10215";"ТОМИЛИНСКИЙ ГОМ УВД ЛЮБЕРЕЦКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"503-046"
"10216";"МАЛАХОВСКИЙ ГОМ УВД ЛЮБЕРЕЦКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"503-047"
"10217";"УВАРОВСКИЙ ОМ ОВД МОЖАЙСКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"503-049"
"10218";"ОТДЕЛ МИЛИЦИИ №1 УВД МЫТИЩИНСКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"503-050"
"10219";"ОТДЕЛ МИЛИЦИИ №2 УВД МЫТИЩИНСКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"503-051"
"10220";"ОТДЕЛ МИЛИЦИИ №3 УВД МЫТИЩИНСКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"503-052"
"10221";"ОТДЕЛ МИЛИЦИИ №4 УВД МЫТИЩИНСКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"503-053"
"10222";"СУХАРЕВСКИЙ ПОМ МЫТИЩИНСКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"503-054"
"10223";"НАРО-ФОМИНСКИЙ ОМ УВД НАРО-ФОМИНСКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"503-055"
"10224";"АПРЕЛЕВСКИЙ ОМ УВД НАРО-ФОМИНСКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"503-056"
"10225";"ВЕРЕЙСКИЙ ОМ УВД НАРО-ФОМИНСКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"503-057"
"10226";"СЕЛЯТИНСКИЙ ОМ УВД НАРО-ФОМИНСКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"503-058"
"10227";"ОТДЕЛ МИЛИЦИИ №2 УВД НОГИНСКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"503-060"
"10228";"КУПАВНИНСКИЙ ОТДЕЛ МИЛИЦИИ УВД НОГИНСКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"503-061"
"10229";"ЭЛЕКТРОУГЛИНСКИЙ ОТДЕЛ МИЛИЦИИ УВД НОГИНСКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"503-062"
"10230";"ОМ №1 Г.ОРЕХОВО-ЗУЕВО УВД Г.ОРЕХОВО-ЗУЕВО И ОРЕХОВО-ЗУЕВСКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"503-072"
"10231";"ОМ №2 Г.ОРЕХОВО-ЗУЕВО УВД Г.ОРЕХОВО-ЗУЕВО И ОРЕХОВО-ЗУЕВСКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"503-073"
"10232";"ПАСПОРТНЫЙ СТОЛ №3 УВД Г.ОРЕХОВО-ЗУЕВО И ОРЕХОВО-ЗУЕВСКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"503-074"
"10233";"ДРЕЗНЕНСКОЕ ОМ УВД Г.ОРЕХОВО-ЗУЕВО И ОРЕХОВО-ЗУЕВСКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"503-075"
"10234";"ЛИКИНО-ДУЛЕВСКИЙ ОМ УВД Г.ОРЕХОВО-ЗУЕВО И ОРЕХОВО-ЗУЕВСКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"503-076"
"10235";"ОТДЕЛ МИЛИЦИИ Г.КУРОВСКОЕ УВД Г.ОРЕХОВО-ЗУЕВО И ОРЕХОВО-ЗУЕВСКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"503-077"
"10236";"ЭЛЕКТРОГОРСКОЕ ОМ ОВД ПАВЛОВО-ПОСАДСКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"503-078"
"10237";"ОТДЕЛ МИЛИЦИИ №1 УВД Г.ПОДОЛЬСКА И ПОДОЛЬСКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"503-079"
"10238";"ОТДЕЛ МИЛИЦИИ №2 УВД Г.ПОДОЛЬСКА И ПОДОЛЬСКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"503-080"
"10239";"ОТДЕЛ МИЛИЦИИ №3 УВД Г.ПОДОЛЬСКА И ПОДОЛЬСКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"503-081"
"10240";"ОМ №4 УВД Г.ПОДОЛЬСКА И ПОДОЛЬСКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"503-082"
"10241";"РЯЗАНОВСКОЕ ОМ УВД Г.ПОДОЛЬСКА И ПОДОЛЬСКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"503-083"
"10242";"ЛЬВОВСКОЕ ОМ УВД Г.ПОДОЛЬСКА И ПОДОЛЬСКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"503-084"
"10243";"КРАСНОСЕЛЬСКОЕ ОМ УВД Г.ПОДОЛЬСКА И ПОДОЛЬСКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"503-085"
"10244";"КЛЯЗЬМИНСКИЙ ПОМ ПУШКИНСКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"503-088"
"10245";"ПРАВДИНСКИЙ ОТДЕЛ МИЛИЦИИ УВД ПУШКИНСКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"503-089"
"10246";"1 ГОРОДСКОЕ ОТДЕЛ МИЛИЦИИ УВД РАМЕНСКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"503-091"
"10247";"2 ГОРОДСКОЕ ОТДЕЛ МИЛИЦИИ УВД РАМЕНСКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"503-092"
"10248";"КРАСНОЗАВОДСКИЙ ОТДЕЛ МИЛИЦИИ СЕРГИЕВО-ПОСАДСКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"503-103"
"10249";"ПАСПОРТНЫЙ СТОЛ №1 СЕРПУХОВСКОГО ГРУВД МОСКОВСКОЙ ОБЛ.";"503-105"
"10250";"ПАСПОРТНЫЙ СТОЛ №2 СЕРПУХОВСКОГО ГРУВД МОСКОВСКОЙ ОБЛ.";"503-106"
"10251";"МИХНЕВСКОЕ ОМ УВД СТУПИНСКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"503-109"
"10252";"МАЛИНСКОЕ ОМ УВД СТУПИНСКОГО Р-НА МОСКОВСКОЙ ОБЛ.";"503-110"
"10253";"ТП №1 В Г. СЕРГИЕВ ПОСАД ОУФМС РОССИИ ПО МОСКОВСКОЙ ОБЛ. В СЕРГИЕВО-ПОСАДСКОМ Р-НЕ";"500-147"
"10254";"ТП №2 В Г. СЕРГИЕВ ПОСАД ОУФМС РОССИИ ПО МОСКОВСКОЙ ОБЛ. В СЕРГИЕВО-ПОСАДСКОМ Р-НЕ";"500-148"
"10255";"ТП №1 ОУФМС РОССИИ ПО МОСКОВСКОЙ ОБЛАСТИ ПО СОЛНЕЧНОГОРСКОМУ МУНИЦИПАЛЬНОМУ РАЙОНУ";"500-159"
"10256";"ОТДЕЛ ИММИГРАЦИОННОГО КОНТРОЛЯ УФМС РОССИИ ПО МУРМАНСКОЙ ОБЛ.";"510-025"
"10257";"СЛУЖБА СУДЕБНЫХ ПРИСТАВОВ МУРМАНСКОЙ ОБЛ.";"510-025"
"10258";"ТП В Г. ЗАВОЛЖЬЕ ОТДЕЛА УФМС РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛ. В ГОРОДЕЦКОМ Р-НЕ";"520-061"
"10259";"ГУВД НИЖЕГОРОДСКОЙ ОБЛ.";"521-001"
"10260";"ОВД ШАХУНСКОГО Р-НА НИЖЕГОРОДСКОЙ ОБЛ.";"522-059"
"10261";"ТП ПАШИНО-1 УФМС РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ.";"540-045"
"10262";"ТП УФМС РОССИИ ПО НОВОСИБИРСКОЙ ОБЛ. В Р. П. ПАШИНО КАЛИНИНСКОГО Р-НА Г. НОВОСИБИРСК";"540-045"
"10263";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В РУССКОПОЛЯНСКОМ Р-НЕ";"550-030"
"10264";"ТП УФМС РОССИИ ПО ОМСКОЙ ОБЛ. В ТЮКАЛИНСКОМ Р-НЕ";"550-036"
"10265";"УВД №2 ЦЕНТРАЛЬНОГО АДМИНИСТРАТИВНОГО ОКРУГА Г. ОМСКА";"552-006"
"10266";"УПРАВЛЕНИЕ ФМС РОССИИ ПО ОРЛОВСКОЙ ОБЛАСТИ";"570-431"
"10267";"ДЧ ЛЕНИНСКОГО РОВД Г. ОРЕНБУРГА";"561-001"
"10268";"ДЧ ОВД САРАКТАШСКОГО Р-НА ОРЕНБУРГСКОЙ ОБЛ.";"561-001"
"10269";"ДЧ УВД ОРЕНБУРГСКОЙ ОБЛ.";"561-001"
"10270";"УВД ОРЕНБУРГСКОЙ ОБЛ.";"561-001"
"10271";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО ПЕРМСКОМУ КРАЮ В НЫТВЕНСКОМ Р-НЕ";"590-036"
"10272";"ОТДЕЛ УФМС РОССИИ ПО ПЕРМСКОМУ КРАЮ В ПЕРМСКОМ Р-НЕ";"590-045"
"10273";"ОУФМС РОССИИ ПО ПЕРМСКОМУ КРАЮ В СУКСУНСКОМ Р-НЕ С МЕСТОМ ДИСЛОКАЦИИ В ПОС.СУКСУН";"590-049"
"10274";"КЫНОВСКИЙ ТПМ ОВД ЛЫСЬВЕНСКОГО МУНИЦИПАЛЬНОГО Р-НА ПЕРМСКОГО КРАЯ";"593-011"
"10275";"ОТДЕЛ ВНУТРЕННИХ ДЕЛ ДЕДОВИЧСКОГО РАЙОНА ПСКОВСКОЙ ОБЛАСТИ";"602-006"
"10276";"ТП В СЛ. РОДИОНОВО-НЕСВЕТАЙСКАЯ МО УФМС РОССИИ ПО РОСТОВСКОЙ ОБЛ. В П. МАТВЕЕВ-КУРГАН";"610-018"
"10277";"ОТДЕЛЕНИЕ В С.ПЕСЧАНОКОПСКОЕ МО УФМС РФ ПО РО В П.ОРЛВСКИЙ ЗИМОВНИКИ";"610-052"
"10278";"ОТДЕЛЕНИЕ №1 ОТДЕЛА УФМС РОССИИ ПО РОСТОВСКОЙ ОБЛ. В Г. ТАГАНРОГЕ";"612-001"
"10279";"ОТДЕЛ УФМС РОССИ ПО РОСТОВСКОЙ ОБЛ. Г. ШАХТЫ";"612-007"
"10280";"ТРЕТЬИЙ ОТДЕЛ МИЛИЦИИ УВД Г. ШАХТЫ РОСТОВСКОЙ ОБЛ.";"612-008"
"10281";"ОТДЕЛ УФМС РОССИИ ПО РОСТОВСКОЙ ОБЛ. В Г. НОВОЧЕРКАССКЕ РОСТОВСКОЙ ОБЛ.";"612-010"
"10282";"ОТДЕЛ УФМС РОССИИ ПО РОСТОВСКОЙ ОБЛ. В Г. ВОЛГОДОНСКЕ";"612-016"
"10283";"САМАРСКИЙ СОМ ОВД АЗОВСКОГО Р-НА РОСТОВСКОЙ ОБЛ.";"613-005"
"10284";"ОТДЕЛЕНИЕ № 2 ОТДЕЛА УФМС РОССИИ ПО РЯЗАНСКОЙ ОБЛ. В Г. РЯЗАНИ";"620-026"
"10285";"ОТДЕЛЕНИЕ № 1 ОТДЕЛА УФМС РОССИИ ПО РЯЗАНСКОЙ ОБЛ. В Г. РЯЗАНИ";"620-027"
"10286";"ОТДЕЛЕНИЕ № 3 ОТДЕЛА УФМС РОССИИ ПО РЯЗАНСКОЙ ОБЛ. В Г. РЯЗАНИ";"620-028"
"10287";"ОТДЕЛЕНИЕ № 4 ОТДЕЛА УФМС РОССИИ ПО РЯЗАНСКОЙ ОБЛ. В Г. РЯЗАНИ";"620-029"
"10288";"ОТДЕЛЕНИЕ № 3 (ОБСЛУЖИВАЕТ ЖЕЛЕЗНОДОРОЖНЫЙ РАЙОН Г.РЯЗАНИ) ОТДЕЛА УФМС РОССИИ ПО РЯЗАНСКОЙ ОБЛ. В Г.РЯЗАНИ";"620-032"
"10289";"УФМС РОССИИ ПО ПЕНЗЕНСКОЙ ОБЛ. ОТДЕЛ ИОИТЗИ";"580-101"
"10290";"ОТДЕЛ УФМС РОССИИ ПО ПЕНЗЕНСКОЙ ОБЛ. В Г. КУЗНЕЦКЕ";"583-006"
"10291";"ОУФМС РОССИИ ПО ПЕРМСКОМУ КРАЮ В Г. АЛЕКСАНДРОВСКЕ (С МЕСТОМ ДИСЛОКАЦИИ В ПОС. ЯЙВА)";"590-010"
"10292";"ОУФМС РОССИИ ПО ПЕРМСКОМУ КРАЮ В Г.БЕРЕЗНИКИ";"590-014"
"10293";"ТП УФМС РОССИИ ПО ПЕРМСКОМУ КРАЮ В БОЛЬШЕСОСНОВСКОМ Р-НЕ";"590-015"
"10294";"ТП УФМС РОССИИ ПО САХАЛИНСКОЙ ОБЛ. В КОРСАКОВСКОМ Р-НЕ";"650-006"
"10295";"ТП МРО УФМС РОССИИ ПО САХАЛИНСКОЙ ОБЛ. В НОГЛИКСКОМ Р-НЕ";"650-010"
"10296";"ОТДЕЛ УФМС РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛ. В ОКТЯБРЬСКОМ Р-НЕ Г. ЕКАТЕРИНБУРГА";"660-008"
"10297";"ОТДЕЛ УФМС РОССИИ ПО УЛЬЯНОВСКОЙ ОБЛАСТИ В Г. УЛЬЯНОВСКЕ";"730-028"
"10298";"ОТДЕЛ УФМС РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛ. В ГОРОДЕ ПЕРВОУРАЛЬСКЕ";"660-065"
"10299";"КАМЕНСК-УРАЛЬСКИЙ УВД СВЕРДЛОВСКОЙ ОБЛ.";"662-025"
"10300";"ОМ УВД ЛЕНИНСКОГО Р-НА Г. ЕКАТЕРИНБУРГА";"663-001"
"10301";"ОМ УВД ВЕРХ-ИСЕТСКОГО Р-НА Г. ЕКАТЕРИНБУРГА";"663-004"
"10302";"МАЛЫШЕВСКОЕ ОМ АСБЕСТОВСКОГО ГОВД СВЕРДЛОВСКОЙ ОБЛ.";"663-012"
"10303";"РЕФТИНСКОЕ ОМ АСБЕСТОВСКОГО ГОВД СВЕРДЛОВСКОЙ ОБЛ.";"663-013"
"10304";"ТП УФМС РОССИИ ПО ТВЕРСКОЙ ОБЛ. В АНДРЕАПОЛЬСКОМ Р-НЕ";"690-004"
"10305";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО ТВЕРСКОЙ ОБЛ. В БЕЖЕЦКОМ Р-НЕ";"690-005"
"10306";"ПЕТРОКАМЕНСКИЙ ОМ ОВД ПРИГОРОДНОГО Р-НА СВЕРДЛОВСКОЙ ОБЛ.";"663-033"
"10307";"УФМС РОССИИ ПО СМОЛЕНСКОЙ ОБЛ. В ЗАДНЕПРОВСКОМ Р-НЕ Г.СМОЛЕНСКА";"670-003"
"10308";"ТП В ПГТ.ШУМЯЧИ МО УФМС РОССИИ ПО СМОЛЕНСКОЙ ОБЛ. В Г.РОСЛАВЛЬ";"670-028"
"10309";"ТП В МИКРОР-НЕ СОКОЛЬНИКИ ОУФМС РОССИИ ПО ТУЛЬСКОЙ ОБЛ. В НОВОМОСКОВСКОМ Р-НЕ";"710-033"
"10310";"ОТДЕЛЕНИЕ В ЦЕНТРАЛЬНОМ Р-НЕ ОТДЕЛА УФМС РОССИИ ПО ТУЛЬСКОЙ ОБЛ. В Г. ТУЛЕ";"712-001"
"10311";"ОТДЕЛЕНИЕ В ЦЕНТРАЛЬНОМ Р-НЕ ОТДЕЛА УФМС РОССИИ ПО ТУЛЬСКОЙ ОБЛ. В Г. ТУЛЫ";"712-001"
"10312";"ЦЕНТРАЛЬНОЕ РУВД Г. ТУЛЫ";"712-001"
"10313";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО ТУЛЬСКОЙ ОБЛ. В ПРИВОКЗАЛЬНОМ Р-НЕ Г. ТУЛЫ";"712-003"
"10314";"ПРИВОКЗАЛЬНЫЙ РОВД Г. ТУЛЫ";"712-003"
"10315";"ОТДЕЛЕНИЕ В ЗАРЕЧЕНСКОМ Р-НЕ ОТДЕЛА УФМС РОССИИ ПО ТУЛЬСКОЙ ОБЛ. В Г. ТУЛЕ";"712-004"
"10316";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО ТУЛЬСКОЙ ОБЛ. В ЗАРЕЧЕНСКОМ Р-НЕ Г. ТУЛЫ";"712-004"
"10317";"ОТДЕЛЕНИЕ В ПРОЛЕТАРСКОМ Р-НЕ ОТДЕЛА УФМС РОССИИ ПО ТУЛЬСКОЙ ОБЛ. В Г. ТУЛЕ";"712-005"
"10318";"ПРОЛЕТАРСКОЕ РУВД Г. ТУЛЫ";"712-005"
"10319";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО ТУЛЬСКОЙ ОБЛ. В АЛЕКСИНСКОМ Р-НЕ";"712-006"
"10320";"ТП УФМС РОССИИ ПО ТУЛЬСКОЙ ОБЛ. В БЕЛЕВСКОМ Р-НЕ";"712-008"
"10321";"ТП УФМС РОССИИ ПО ТУЛЬСКОЙ ОБЛ. В ВОЛОВСКОМ Р-НЕ";"712-011"
"10322";"ТП УФМС РОССИИ ПО ТУЛЬСКОЙ ОБЛ. В ДУБЕНСКОМ Р-НЕ";"712-013"
"10323";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО ТУЛЬСКОЙ ОБЛ. В ЕФРЕМОВСКОМ Р-НЕ";"712-014"
"10324";"ТП УФМС РОССИИ ПО ТУЛЬСКОЙ ОБЛ. В ЗАОКСКОМ Р-НЕ";"712-015"
"10325";"ТП УФМС РОССИИ ПО ТУЛЬСКОЙ ОБЛ. В КАМЕНСКОМ Р-НЕ";"712-016"
"10326";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО ТУЛЬСКОЙ ОБЛ. В КИРЕЕВСКОМ Р-НЕ";"712-017"
"10327";"ТП УФМС РОССИИ ПО ТУЛЬСКОЙ ОБЛ. В КУРКИНСКОМ Р-НЕ";"712-019"
"10328";"ОТДЕЛ УФМС РОССИИ ПО ТУЛЬСКОЙ ОБЛ. В НОВОМОСКОВСКОМ Р-НЕ";"712-021"
"10329";"ТП УФМС РОССИИ ПО ТУЛЬСКОЙ ОБЛ. В ОДОЕВСКОМ Р-НЕ";"712-022"
"10330";"УЗЛОВСКИЙ РОВД ТУЛЬСКОЙ ОБЛ.";"712-026"
"10331";"ЧЕРНСКИЙ РОВД ТУЛЬСКОЙ ОБЛ.";"712-027"
"10332";"ЩЕКИНСКОЕ РУВД ТУЛЬСКОЙ ОБЛ.";"712-028"
"10333";"ТП В ПГТ КОСАЯ ГОРА ОУФМС РОССИИ ПО ТУЛЬСКОЙ ОБЛ. В ПРИВОКЗАЛЬНОМ Р-НЕ Г. ТУЛЫ";"713-002"
"10334";"МОРДВЕССКОЕ ОМ ВЕНЕВСКОГО РОВД ТУЛЬСКОЙ ОБЛ.";"713-006"
"10335";"ШИЛОВСКОЕ ОМ ТУЛЬСКОЙ ОБЛ.";"713-008"
"10336";"ТП В Г. БОЛОХОВО ОУФМС РОССИИ ПО ТУЛЬСКОЙ ОБЛ. В КИРЕЕВСКОМ Р-НЕ";"713-009"
"10337";"ТП В ТГП БОРОДИНСКИЙ ОУФМС РОССИИ ПО ТУЛЬСКОЙ ОБЛ. В КИРЕЕВСКОМ Р-НЕ";"713-010"
"10338";"ТП В Г. ЛИПКИ ОУФМС РОССИИ ПО ТУЛЬСКОЙ ОБЛ. В КИРЕЕВСКОМ Р-НЕ";"713-011"
"10339";"ШАТСКОЕ ОМ ТУЛЬСКОЙ ОБЛ.";"713-013"
"10340";"ТП В ПГТ ДУБОВКА ОУФМС РОССИИ ПО ТУЛЬСКОЙ ОБЛ. В УЗЛОВСКОМ Р-НЕ";"713-016"
"10341";"ОТДЕЛ №1 УФМС РОССИИ ПО ТЮМЕНСКОЙ ОБЛ. В ЛЕНИНСКОМ АО Г. ТЮМЕНИ";"720-001"
"10342";"ОТДЕЛ №1 УФМС РОССИИ ПО ТЮМЕНСКОЙ ОБЛ. В КАЛИНИНСКОМ АО Г. ТЮМЕНИ";"720-002"
"10343";"ТП № 1 МО УФМС РОССИИ ПО ТЮМЕНСКОЙ ОБЛ. В Г. ИШИМЕ";"720-005"
"10344";"ТП № 1 МО УФМС РОССИИ ПО ТЮМЕНСКОЙ ОБЛ. В ГОЛЫШМАНОВСКОМ Р-НЕ";"720-006"
"10345";"ТП № 2 МО УФМС РОССИИ ПО ТЮМЕНСКОЙ ОБЛ. В ГОЛЫШМАНОВСКОМ Р-НЕ";"720-007"
"10346";"ТП № 3 МО УФМС РОССИИ ПО ТЮМЕНСКОЙ ОБЛ. В ГОЛЫШМАНОВСКОМ Р-НЕ";"720-008"
"10347";"ОТДЕЛЕНИЕ № 1 МО УФМС РОССИИ ПО ТЮМЕНСКОЙ ОБЛ. В Г. ТОБОЛЬСКЕ";"720-009"
"10348";"ТП № 1 МО УФМС РОССИИ ПО ТЮМЕНСКОЙ ОБЛ. В Г. ТОБОЛЬСКЕ";"720-009"
"10349";"ТП № 2 МО УФМС РОССИИ ПО ТЮМЕНСКОЙ ОБЛ. В Г. ИШИМЕ";"720-010"
"10350";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО ТЮМЕНСКОЙ ОБЛ. В ГОЛЫШМАНОВСКОМ Р-НЕ";"720-011"
"10351";"ОТДЕЛЕНИЕ № 1 МО УФМС РОССИИ ПО ТЮМЕНСКОЙ ОБЛ. В Г. ЯЛУТОРОВСКЕ";"720-012"
"10352";"ТП УФМС РОССИИ ПО ТЮМЕНСКОЙ ОБЛ. В ИСЕТСКОМ Р-НЕ";"720-013"
"10353";"ОТДЕЛ УФМС РОССИИ ПО ТЮМЕНСКОЙ ОБЛ. В Г. ИШИМЕ";"720-014"
"10354";"ОТДЕЛЕНИЕ № 1 МО УФМС РОССИИ ПО ТЮМЕНСКОЙ ОБЛ. В Г. ИШИМЕ";"720-015"
